record_index,timestamp,sat_id,international_designator,launch_year,launch_num,launch_piece,sma,ecc,inc,raan,aop,true_anomaly,cluster_label,is_noise,umap_1,umap_2,umap_3,source_folder,inclination_group,inclination_sort,local_cluster_label,global_cluster_id
473,2025-04-10 00:00:00,sat1967.txt,21009W,21,9,W,6925.3564,0.0001521,53.0533,98.3067,90.1676,136.81423,18,0,6.5869288,-6.33426,7.3504057,starlink_labels_53.0,53.0,53,18,19
487,2025-04-10 00:00:00,sat1995.txt,21009AU,21,9,AU,6925.3633,0.0001506,53.0544,98.3538,93.1414,193.7373,18,0,6.7943206,-6.3650289,6.77384,starlink_labels_53.0,53.0,53,18,19
510,2025-04-10 00:00:00,sat2046.txt,21005F,21,5,F,6925.3665,0.0001442,53.0532,83.5287,98.1341,111.19501,18,0,4.6180568,-5.7146277,7.4604416,starlink_labels_53.0,53.0,53,18,19
512,2025-04-10 00:00:00,sat2049.txt,21005H,21,5,H,6925.3006,0.0001644,53.0531,87.9197,85.9596,36.201826,18,0,4.4704623,-7.3877668,7.2356687,starlink_labels_53.0,53.0,53,18,19
516,2025-04-10 00:00:00,sat2055.txt,21005K,21,5,K,6925.3636,0.0001432,53.0545,87.8646,87.5671,339.79843,18,0,4.3799062,-7.5851774,6.2692075,starlink_labels_53.0,53.0,53,18,19
522,2025-04-10 00:00:00,sat2069.txt,21005L,21,5,L,6832.9453,0.0005115,53.026,88.622,43.9817,277.99486,18,0,5.8742418,-5.9129004,5.7656255,starlink_labels_53.0,53.0,53,18,19
539,2025-04-10 00:00:00,sat2100.txt,21005AH,21,5,AH,6925.3266,0.0001566,53.0547,88.066,85.8819,216.26079,18,0,6.0030055,-5.5501523,5.9524164,starlink_labels_53.0,53.0,53,18,19
540,2025-04-10 00:00:00,sat2101.txt,21005AJ,21,5,AJ,6925.374,0.0001494,53.0536,93.0817,88.3544,126.2806,18,0,5.8775349,-6.3623981,7.6808162,starlink_labels_53.0,53.0,53,18,19
541,2025-04-10 00:00:00,sat2102.txt,21005AK,21,5,AK,6925.3787,0.0001645,53.0546,87.8031,86.6111,255.65084,18,0,5.6562748,-5.9747276,5.3678966,starlink_labels_53.0,53.0,53,18,19
543,2025-04-10 00:00:00,sat2104.txt,21005AM,21,5,AM,6925.3296,0.000134,53.0546,88.1128,84.8983,337.17154,18,0,4.4977589,-7.3291092,6.0133424,starlink_labels_53.0,53.0,53,18,19
544,2025-04-10 00:00:00,sat2105.txt,21005AN,21,5,AN,6925.3516,0.0001399,53.055,87.887,93.5171,348.72977,18,0,4.4287906,-7.6823425,6.677618,starlink_labels_53.0,53.0,53,18,19
545,2025-04-10 00:00:00,sat2106.txt,21005AP,21,5,AP,6925.4191,0.0002959,53.0521,88.0496,155.4904,126.64661,18,0,5.8797259,-5.4516363,6.4423232,starlink_labels_53.0,53.0,53,18,19
550,2025-04-10 00:00:00,sat2112.txt,21005AU,21,5,AU,6925.3628,0.0001524,53.0539,88.4206,87.185,279.80569,18,0,5.1770129,-6.4307065,5.5560317,starlink_labels_53.0,53.0,53,18,19
551,2025-04-10 00:00:00,sat2113.txt,21005AV,21,5,AV,6925.3552,0.0001471,53.0539,88.4158,98.3257,263.51935,18,0,5.4845371,-6.2012062,5.3577061,starlink_labels_53.0,53.0,53,18,19
556,2025-04-10 00:00:00,sat2121.txt,21005BC,21,5,BC,6925.3638,0.0001691,53.0536,97.9342,89.9164,117.25803,18,0,6.3875337,-6.7735372,7.5315833,starlink_labels_53.0,53.0,53,18,19
558,2025-04-10 00:00:00,sat2123.txt,21005BE,21,5,BE,6925.3591,0.0001505,53.0554,88.0852,89.5652,232.45353,18,0,5.7269545,-5.7804456,5.8052964,starlink_labels_53.0,53.0,53,18,19
559,2025-04-10 00:00:00,sat2128.txt,21005BH,21,5,BH,6925.3509,0.00015,53.0549,87.9849,87.8594,114.33316,18,0,5.0810022,-6.0195765,7.6173916,starlink_labels_53.0,53.0,53,18,19
562,2025-04-10 00:00:00,sat2133.txt,21005BK,21,5,BK,6925.375,0.0001383,53.0553,87.9346,96.2481,45.942988,18,0,4.3889093,-7.1706109,7.4919877,starlink_labels_53.0,53.0,53,18,19
563,2025-04-10 00:00:00,sat2134.txt,21005BL,21,5,BL,6925.3566,0.0001411,53.0538,87.9032,92.987,9.2550001,18,0,4.4679589,-7.4686732,6.850399,starlink_labels_53.0,53.0,53,18,19
564,2025-04-10 00:00:00,sat2135.txt,21005BM,21,5,BM,6925.3704,0.0001456,53.0546,88.0338,87.118,174.99486,18,0,5.7697105,-5.624598,6.9168768,starlink_labels_53.0,53.0,53,18,19
807,2025-04-10 00:00:00,sat2543.txt,21036C,21,36,C,6925.3458,0.0001496,53.0551,82.9613,91.7562,337.93496,18,0,3.7731857,-7.059546,5.8358393,starlink_labels_53.0,53.0,53,18,19
958,2025-04-10 00:00:00,sat3669.txt,22025R,22,25,R,6925.3835,0.0001253,53.0554,83.652,91.2863,237.85264,18,0,5.2315454,-5.4987984,5.2784915,starlink_labels_53.0,53.0,53,18,19
959,2025-04-10 00:00:00,sat3671.txt,22025S,22,25,S,6925.3123,0.0001511,53.055,87.2555,95.0144,112.72347,18,0,5.0531373,-5.7881703,7.6059318,starlink_labels_53.0,53.0,53,18,19
960,2025-04-10 00:00:00,sat3672.txt,22025U,22,25,U,6925.3795,0.0001501,53.0548,87.8688,87.5679,139.8156,18,0,5.4832029,-5.6175394,7.3994694,starlink_labels_53.0,53.0,53,18,19
961,2025-04-10 00:00:00,sat3674.txt,22025V,22,25,V,6925.3502,0.0001626,53.0536,83.2368,93.6596,220.97628,18,0,5.2607174,-5.4390626,5.687273,starlink_labels_53.0,53.0,53,18,19
963,2025-04-10 00:00:00,sat3677.txt,22025Q,22,25,Q,6925.3643,0.0001517,53.0545,87.2222,93.9453,53.878841,18,0,4.5010805,-6.8205562,7.6023493,starlink_labels_53.0,53.0,53,18,19
964,2025-04-10 00:00:00,sat3679.txt,22025T,22,25,T,6925.3638,0.0001411,53.0549,87.1625,96.3939,71.475831,18,0,4.5653291,-6.500917,7.5777788,starlink_labels_53.0,53.0,53,18,19
965,2025-04-10 00:00:00,sat3680.txt,22025P,22,25,P,6925.3528,0.000152,53.0536,84.1298,92.4726,36.474153,18,0,3.9153149,-6.9609675,7.1964989,starlink_labels_53.0,53.0,53,18,19
966,2025-04-10 00:00:00,sat3681.txt,22025N,22,25,N,6925.3472,0.0001545,53.0549,83.4186,82.2531,267.13082,18,0,5.0279484,-5.8533549,5.2580924,starlink_labels_53.0,53.0,53,18,19
968,2025-04-10 00:00:00,sat3691.txt,22025E,22,25,E,6925.3708,0.0001439,53.0536,92.613,89.1688,230.85791,18,0,6.2534189,-6.0600433,5.9848118,starlink_labels_53.0,53.0,53,18,19
970,2025-04-10 00:00:00,sat3694.txt,22025B,22,25,B,6925.3734,0.0001491,53.055,92.0216,81.4052,219.03634,18,0,6.4503651,-5.8629508,6.3672161,starlink_labels_53.0,53.0,53,18,19
971,2025-04-10 00:00:00,sat3696.txt,22025K,22,25,K,6925.3782,0.0001443,53.053,92.6247,94.302,245.71423,18,0,5.9711328,-6.3400578,5.8109818,starlink_labels_53.0,53.0,53,18,19
973,2025-04-10 00:00:00,sat3699.txt,22025L,22,25,L,6925.361,0.0001583,53.0553,87.1309,102.5828,25.308754,18,0,4.2089291,-7.1523981,7.4120622,starlink_labels_53.0,53.0,53,18,19
975,2025-04-10 00:00:00,sat3704.txt,22025D,22,25,D,6925.4089,0.0001331,53.0546,91.979,87.0315,193.37987,18,0,6.2885671,-5.8365526,6.4231539,starlink_labels_53.0,53.0,53,18,19
54,2025-04-10 00:00:00,sat1143.txt,20012B,20,12,B,6886.3272,0.0005816,53.0453,98.186,313.8494,158.19527,19,0,5.9192362,-8.067976,7.406939,starlink_labels_53.0,53.0,53,19,20
85,2025-04-10 00:00:00,sat1200.txt,20012D,20,12,D,6925.3487,0.0001681,53.0539,102.7734,94.111,205.69695,19,0,7.0130949,-6.966907,6.8618393,starlink_labels_53.0,53.0,53,19,20
87,2025-04-10 00:00:00,sat1202.txt,20012F,20,12,F,6925.3488,0.0001595,53.0505,102.9028,84.7477,14.995128,19,0,6.6459432,-8.3977804,7.0462232,starlink_labels_53.0,53.0,53,19,20
94,2025-04-10 00:00:00,sat1216.txt,20012H,20,12,H,6925.3301,0.0001556,53.0546,103.2317,92.5114,46.984436,19,0,6.8382168,-8.1151323,7.5970011,starlink_labels_53.0,53.0,53,19,20
99,2025-04-10 00:00:00,sat1224.txt,20012J,20,12,J,6925.3876,0.000148,53.0533,102.8674,89.8812,329.84008,19,0,6.6083884,-8.3470306,6.4851923,starlink_labels_53.0,53.0,53,19,20
100,2025-04-10 00:00:00,sat1225.txt,20012K,20,12,K,6925.3589,0.0001402,53.0522,102.8494,83.6783,316.00684,19,0,6.7017994,-8.0371113,6.4656172,starlink_labels_53.0,53.0,53,19,20
104,2025-04-10 00:00:00,sat1230.txt,20012M,20,12,M,6925.0648,9.65e-05,53.0547,103.1284,105.0009,274.49058,19,0,6.6668291,-8.0448084,6.4272065,starlink_labels_53.0,53.0,53,19,20
107,2025-04-10 00:00:00,sat1237.txt,20012Q,20,12,Q,6925.3573,0.0001579,53.0535,102.6194,93.0887,26.805459,19,0,6.8297777,-8.4810915,7.2702546,starlink_labels_53.0,53.0,53,19,20
109,2025-04-10 00:00:00,sat1240.txt,20012S,20,12,S,6925.339,0.00014,53.0532,103.2514,95.0695,64.531183,19,0,7.076057,-7.7711735,7.5416341,starlink_labels_53.0,53.0,53,19,20
110,2025-04-10 00:00:00,sat1244.txt,20012U,20,12,U,6925.292,0.0001778,53.0564,102.7352,89.2749,170.673,19,0,7.3413997,-6.8999028,7.3573589,starlink_labels_53.0,53.0,53,19,20
111,2025-04-10 00:00:00,sat1246.txt,20012BK,20,12,BK,6925.3548,0.0001507,53.0532,102.884,77.6596,2.0931307,19,0,6.5010934,-8.4711161,6.8323874,starlink_labels_53.0,53.0,53,19,20
165,2025-04-10 00:00:00,sat1334.txt,20025AB,20,25,AB,6710.8616,0.0007447,53.047,97.4353,58.8861,354.81289,19,0,5.9261804,-8.218955,6.5421562,starlink_labels_53.0,53.0,53,19,20
176,2025-04-10 00:00:00,sat1355.txt,20025AJ,20,25,AJ,6753.9936,9.62e-05,53.0487,109.2135,74.7811,122.85546,19,0,7.9930725,-7.3595433,7.4555645,starlink_labels_53.0,53.0,53,19,20
342,2025-04-10 00:00:00,sat1669.txt,21012E,21,12,E,6925.3592,0.0001467,53.0532,107.8428,89.8958,302.346,19,0,7.2838507,-8.2425003,6.3868127,starlink_labels_53.0,53.0,53,19,20
464,2025-04-10 00:00:00,sat1955.txt,21009J,21,9,J,6925.3228,0.0002042,53.053,97.9103,119.4061,347.80306,19,0,5.8939362,-8.2765818,6.959856,starlink_labels_53.0,53.0,53,19,20
481,2025-04-10 00:00:00,sat1983.txt,21012L,21,12,L,6925.3624,0.0001416,53.0535,108.3969,88.9302,142.98457,19,0,7.8874178,-7.2243943,7.4389482,starlink_labels_53.0,53.0,53,19,20
488,2025-04-10 00:00:00,sat1997.txt,21009AW,21,9,AW,6925.4715,0.0001356,53.0532,97.8887,87.5283,359.6276,19,0,5.9012318,-8.3578596,6.8046641,starlink_labels_53.0,53.0,53,19,20
495,2025-04-10 00:00:00,sat2022.txt,21012Z,21,12,Z,6925.3775,0.0001642,53.0542,107.6974,90.5919,121.7742,19,0,7.7479863,-7.0911512,7.5500255,starlink_labels_53.0,53.0,53,19,20
499,2025-04-10 00:00:00,sat2031.txt,21012AE,21,12,AE,6925.3415,0.000142,53.0524,107.9301,78.8936,53.341653,19,0,7.6406322,-8.250803,7.31216,starlink_labels_53.0,53.0,53,19,20
500,2025-04-10 00:00:00,sat2032.txt,21012AF,21,12,AF,6925.3876,0.0001308,53.0534,108.2118,99.457,12.64018,19,0,7.4581995,-8.3725405,7.1905303,starlink_labels_53.0,53.0,53,19,20
501,2025-04-10 00:00:00,sat2033.txt,21012AG,21,12,AG,6925.3688,0.0001357,53.0529,107.6796,90.1718,102.1289,19,0,7.971941,-7.6089573,7.7795348,starlink_labels_53.0,53.0,53,19,20
506,2025-04-10 00:00:00,sat2040.txt,21012AN,21,12,AN,6925.3608,0.0001341,53.0533,108.2438,92.1687,59.855988,19,0,7.6602492,-7.8600302,7.6090388,starlink_labels_53.0,53.0,53,19,20
514,2025-04-10 00:00:00,sat2052.txt,21012AU,21,12,AU,6925.37,0.0001548,53.0517,107.6,97.3609,0.1282397,19,0,7.2657199,-8.4156494,6.9064555,starlink_labels_53.0,53.0,53,19,20
821,2025-04-10 00:00:00,sat2567.txt,21036A,21,36,A,6925.342,0.0001298,53.0536,102.4541,89.6897,190.36152,19,0,7.2119093,-6.6189318,7.1945601,starlink_labels_53.0,53.0,53,19,20
5,2025-04-10 00:00:00,sat1014.txt,19074H,19,74,H,6776.5745,0.0009211,53.0437,204.27,285.7742,213.9624,20,0,11.140787,3.2136347,5.2450018,starlink_labels_53.0,53.0,53,20,21
115,2025-04-10 00:00:00,sat1258.txt,20019X,20,19,X,6925.401,0.0001493,53.0546,202.0839,85.2653,105.07082,20,0,10.552589,2.7952564,4.5783606,starlink_labels_53.0,53.0,53,20,21
128,2025-04-10 00:00:00,sat1274.txt,20019AD,20,19,AD,6925.3376,0.0001302,53.0541,201.7517,88.1989,62.339514,20,0,10.94145,2.6512165,5.0241327,starlink_labels_53.0,53.0,53,20,21
135,2025-04-10 00:00:00,sat1283.txt,20019AF,20,19,AF,6925.3907,0.0001401,53.0544,201.6872,97.8881,332.69634,20,0,12.581837,3.2867758,5.0671854,starlink_labels_53.0,53.0,53,20,21
136,2025-04-10 00:00:00,sat1284.txt,20019AG,20,19,AG,6925.4429,0.0001512,53.0536,202.3958,77.9155,132.18244,20,0,10.590224,2.9092708,4.3068366,starlink_labels_53.0,53.0,53,20,21
138,2025-04-10 00:00:00,sat1292.txt,20019AL,20,19,AL,6925.3537,0.0001432,53.0558,201.4701,103.1998,67.487058,20,0,10.853309,2.7789135,4.7294574,starlink_labels_53.0,53.0,53,20,21
141,2025-04-10 00:00:00,sat1297.txt,20019AM,20,19,AM,6925.3755,0.0001575,53.0535,201.6371,87.9665,282.62939,20,0,12.77008,3.7396705,3.9054453,starlink_labels_53.0,53.0,53,20,21
144,2025-04-10 00:00:00,sat1301.txt,20019B,20,19,B,6925.4357,0.0001648,53.0536,201.6215,84.8221,265.71097,20,0,12.473508,3.747216,3.6523936,starlink_labels_53.0,53.0,53,20,21
149,2025-04-10 00:00:00,sat1307.txt,20019AP,20,19,AP,6925.3706,0.0001552,53.0551,201.9697,84.9996,325.25436,20,0,12.820502,3.5534487,4.9216266,starlink_labels_53.0,53.0,53,20,21
152,2025-04-10 00:00:00,sat1312.txt,20019AQ,20,19,AQ,6925.4483,0.0001739,53.0546,201.7025,93.3617,357.23604,20,0,12.154922,3.1360331,5.3812299,starlink_labels_53.0,53.0,53,20,21
235,2025-04-10 00:00:00,sat1491.txt,20038BA,20,38,BA,6767.3571,0.0004793,53.0422,208.3831,329.2297,291.65996,20,0,10.77716,4.1487489,3.6061437,starlink_labels_53.0,53.0,53,20,21
335,2025-04-10 00:00:00,sat1660.txt,20070AU,20,70,AU,6821.2456,0.0009401,53.05,207.3184,307.4801,114.39424,20,0,12.255372,4.0920939,5.3164563,starlink_labels_53.0,53.0,53,20,21
338,2025-04-10 00:00:00,sat1664.txt,20070X,20,70,X,6925.3325,0.0001673,53.0554,201.7444,59.2883,71.152543,20,0,11.493957,2.6891921,5.2627521,starlink_labels_53.0,53.0,53,20,21
351,2025-04-10 00:00:00,sat1681.txt,20070AD,20,70,AD,6900.4583,0.0002879,53.054,199.5416,14.4165,21.443058,20,0,12.847859,3.2210658,4.4416256,starlink_labels_53.0,53.0,53,20,21
352,2025-04-10 00:00:00,sat1683.txt,20070AY,20,70,AY,6899.6943,0.0003094,53.054,199.7151,14.4301,5.2820632,20,0,12.901854,3.3482518,4.1462626,starlink_labels_53.0,53.0,53,20,21
357,2025-04-10 00:00:00,sat1693.txt,20070M,20,70,M,6799.9901,0.0007691,53.0532,200.8926,280.1816,167.32924,20,0,12.337558,2.9193411,5.2452488,starlink_labels_53.0,53.0,53,20,21
367,2025-04-10 00:00:00,sat1714.txt,20070AG,20,70,AG,6925.3571,0.0001404,53.0543,212.0197,97.9259,177.43872,20,0,10.943916,4.7457395,3.5742123,starlink_labels_53.0,53.0,53,20,21
375,2025-04-10 00:00:00,sat1728.txt,20070BC,20,70,BC,6925.4177,0.0001717,53.0543,211.5732,97.2214,198.46037,20,0,11.290253,4.9276381,3.565011,starlink_labels_53.0,53.0,53,20,21
376,2025-04-10 00:00:00,sat1730.txt,20070AH,20,70,AH,6925.4017,0.0001669,53.0538,211.542,89.2548,166.43699,20,0,10.598415,4.5864463,3.5773377,starlink_labels_53.0,53.0,53,20,21
377,2025-04-10 00:00:00,sat1733.txt,20070AJ,20,70,AJ,6925.3986,0.0001394,53.0539,211.6685,77.3462,238.18533,20,0,11.664509,5.2195654,3.7241857,starlink_labels_53.0,53.0,53,20,21
386,2025-04-10 00:00:00,sat1746.txt,20070BJ,20,70,BJ,6925.4317,0.0001559,53.0542,211.608,88.9446,246.72309,20,0,12.012189,5.1010213,4.0519609,starlink_labels_53.0,53.0,53,20,21
571,2025-04-10 00:00:00,sat2145.txt,21041C,21,41,C,6925.3779,0.0001296,53.0544,197.2736,96.3403,321.29381,20,0,13.132687,2.8004446,4.5331359,starlink_labels_53.0,53.0,53,20,21
605,2025-04-10 00:00:00,sat2214.txt,21041P,21,41,P,6925.4033,0.0001331,53.054,196.9628,91.5448,346.3427,20,0,12.869648,2.6575944,4.7454581,starlink_labels_53.0,53.0,53,20,21
626,2025-04-10 00:00:00,sat2250.txt,21041AS,21,41,AS,6925.395,0.0001384,53.0512,197.2537,93.4772,304.22349,20,0,13.301768,2.979224,4.1508164,starlink_labels_53.0,53.0,53,20,21
629,2025-04-10 00:00:00,sat2253.txt,21041AV,21,41,AV,6925.4039,0.0001447,53.0534,197.2386,105.7604,271.94833,20,0,13.046944,3.1114576,3.8294637,starlink_labels_53.0,53.0,53,20,21
707,2025-04-10 00:00:00,sat2418.txt,21027F,21,27,F,6925.4074,0.0001485,53.0544,206.615,86.9147,256.22287,20,0,12.471497,4.5204077,3.8159723,starlink_labels_53.0,53.0,53,20,21
718,2025-04-10 00:00:00,sat2430.txt,21027J,21,27,J,6925.3836,0.0001337,53.0544,206.6495,103.3997,279.6988,20,0,12.673738,4.3538318,4.6712871,starlink_labels_53.0,53.0,53,20,21
724,2025-04-10 00:00:00,sat2437.txt,21027L,21,27,L,6925.3966,0.00015,53.0541,206.5304,89.2326,153.98274,20,0,10.567542,3.825603,3.7768974,starlink_labels_53.0,53.0,53,20,21
727,2025-04-10 00:00:00,sat2442.txt,21027Q,21,27,Q,6925.5283,0.0001987,53.0555,206.6425,95.7536,267.34166,20,0,12.581175,4.5539093,4.1329837,starlink_labels_53.0,53.0,53,20,21
728,2025-04-10 00:00:00,sat2443.txt,21027R,21,27,R,6925.4142,0.0001835,53.0535,206.8621,92.5305,190.44399,20,0,11.287761,4.2334056,3.3097548,starlink_labels_53.0,53.0,53,20,21
736,2025-04-10 00:00:00,sat2455.txt,21027AB,21,27,AB,6925.3992,0.0001394,53.054,206.6243,78.8554,289.38213,20,0,12.382076,4.3719106,4.3450465,starlink_labels_53.0,53.0,53,20,21
738,2025-04-10 00:00:00,sat2459.txt,21027AD,21,27,AD,6925.3929,0.0001572,53.0542,206.595,98.4322,229.83223,20,0,12.078312,4.587955,3.39184,starlink_labels_53.0,53.0,53,20,21
742,2025-04-10 00:00:00,sat2464.txt,21027AH,21,27,AH,6925.4923,0.0001532,53.0546,206.6644,95.0735,307.99957,20,0,12.629943,4.07511,5.085619,starlink_labels_53.0,53.0,53,20,21
745,2025-04-10 00:00:00,sat2467.txt,21027AL,21,27,AL,6925.4152,0.0001773,53.0532,206.2145,78.2863,145.11702,20,0,10.34101,3.6203878,4.1692715,starlink_labels_53.0,53.0,53,20,21
751,2025-04-10 00:00:00,sat2473.txt,21027AR,21,27,AR,6925.4032,0.0001274,53.0537,206.8458,100.096,162.90169,20,0,10.939342,4.0066667,3.4943757,starlink_labels_53.0,53.0,53,20,21
757,2025-04-10 00:00:00,sat2480.txt,21027AX,21,27,AX,6925.3918,0.0001803,53.0541,206.4686,83.882,119.37411,20,0,10.398685,3.6653793,4.3174601,starlink_labels_53.0,53.0,53,20,21
759,2025-04-10 00:00:00,sat2482.txt,21027AZ,21,27,AZ,6925.3576,0.0001351,53.0557,205.819,97.0509,6.5339615,20,0,11.628021,3.5071936,5.5117526,starlink_labels_53.0,53.0,53,20,21
761,2025-04-10 00:00:00,sat2485.txt,21027BC,21,27,BC,6925.3644,0.0001488,53.0547,206.7297,85.7951,37.175302,20,0,11.261853,3.5253518,5.4949918,starlink_labels_53.0,53.0,53,20,21
763,2025-04-10 00:00:00,sat2487.txt,21027BE,21,27,BE,6925.4295,0.0001441,53.0546,206.6974,61.4178,21.60578,20,0,12.022677,3.7388203,5.5285668,starlink_labels_53.0,53.0,53,20,21
764,2025-04-10 00:00:00,sat2488.txt,21027BF,21,27,BF,6925.4378,0.0001387,53.0547,206.6808,98.6845,324.41505,20,0,12.152891,4.0944242,5.1594048,starlink_labels_53.0,53.0,53,20,21
766,2025-04-10 00:00:00,sat2492.txt,21027BK,21,27,BK,6925.3913,0.0001683,53.0542,206.4798,91.0785,92.180672,20,0,10.472739,3.3513346,4.6559405,starlink_labels_53.0,53.0,53,20,21
767,2025-04-10 00:00:00,sat2493.txt,21027BL,21,27,BL,6925.506,0.0001774,53.0542,206.4655,97.7684,65.496497,20,0,10.671561,3.4480946,5.1379437,starlink_labels_53.0,53.0,53,20,21
776,2025-04-10 00:00:00,sat2503.txt,21027BM,21,27,BM,6925.3657,0.0001266,53.0536,206.7458,99.8014,43.227435,20,0,10.87977,3.410109,5.4212275,starlink_labels_53.0,53.0,53,20,21
902,2025-04-10 00:00:00,sat2680.txt,21040E,21,40,E,6925.347,0.0001758,53.0545,202.0506,84.5918,305.64133,20,0,13.068852,3.6580667,4.3211741,starlink_labels_53.0,53.0,53,20,21
915,2025-04-10 00:00:00,sat2699.txt,21040F,21,40,F,6925.3357,0.0002004,53.0531,206.2825,85.2366,237.99512,20,0,11.834544,4.3972225,3.4949741,starlink_labels_53.0,53.0,53,20,21
916,2025-04-10 00:00:00,sat2700.txt,21040D,21,40,D,6925.3954,0.0001675,53.0535,206.869,88.0475,200.05842,20,0,11.32244,4.2858319,3.2465756,starlink_labels_53.0,53.0,53,20,21
956,2025-04-10 00:00:00,sat2757.txt,21041BD,21,41,BD,6925.3783,0.0001691,53.0533,196.7103,83.8452,14.210256,20,0,12.375378,2.3199155,5.021687,starlink_labels_53.0,53.0,53,20,21
116,2025-04-10 00:00:00,sat1259.txt,20019AV,20,19,AV,6925.4548,0.0001513,53.0533,191.7112,88.7655,16.7632,21,0,12.642362,1.6677467,4.6689692,starlink_labels_53.0,53.0,53,21,22
117,2025-04-10 00:00:00,sat1260.txt,20019AW,20,19,AW,6925.4012,0.0001312,53.054,192.2639,104.6288,300.55775,21,0,13.353299,2.2225029,3.9302111,starlink_labels_53.0,53.0,53,21,22
119,2025-04-10 00:00:00,sat1263.txt,20019AX,20,19,AX,6925.3593,0.0001585,53.0536,191.7322,80.4503,45.08286,21,0,12.400057,1.5901374,4.8957767,starlink_labels_53.0,53.0,53,21,22
120,2025-04-10 00:00:00,sat1265.txt,20019AY,20,19,AY,6925.3923,0.000155,53.0536,192.2938,90.6121,354.55071,21,0,13.134667,1.8853524,4.3618093,starlink_labels_53.0,53.0,53,21,22
132,2025-04-10 00:00:00,sat1279.txt,20019A,20,19,A,6925.3724,0.0001265,53.0543,192.1607,103.5403,181.69227,21,0,11.748938,2.0816391,2.6767023,starlink_labels_53.0,53.0,53,21,22
140,2025-04-10 00:00:00,sat1296.txt,20019BE,20,19,BE,6925.38,0.0001647,53.0542,191.6809,87.7183,337.84398,21,0,13.410952,1.9309678,4.1367707,starlink_labels_53.0,53.0,53,21,22
142,2025-04-10 00:00:00,sat1298.txt,20019BF,20,19,BF,6925.374,0.0001375,53.054,191.8467,92.9397,172.52985,21,0,11.444342,1.9681989,2.8716953,starlink_labels_53.0,53.0,53,21,22
153,2025-04-10 00:00:00,sat1316.txt,20019BH,20,19,BH,6925.3783,0.0001805,53.0543,191.5004,87.2746,118.44349,21,0,11.179932,1.5806565,3.7870731,starlink_labels_53.0,53.0,53,21,22
154,2025-04-10 00:00:00,sat1318.txt,20019BJ,20,19,BJ,6925.3918,0.0001489,53.0529,191.6482,92.5107,293.0507,21,0,13.118144,2.4322119,3.5376008,starlink_labels_53.0,53.0,53,21,22
234,2025-04-10 00:00:00,sat1489.txt,20038AY,20,38,AY,6742.23,0.0003841,53.0375,188.5885,297.3708,243.95615,21,0,11.691817,1.1106118,4.0039902,starlink_labels_53.0,53.0,53,21,22
248,2025-04-10 00:00:00,sat1522.txt,20055A,20,55,A,6925.3619,0.0001577,53.0541,182.0607,84.6383,75.679609,21,0,12.359674,0.19694859,4.2947607,starlink_labels_53.0,53.0,53,21,22
249,2025-04-10 00:00:00,sat1523.txt,20055B,20,55,B,6925.3771,0.0001622,53.0534,180.7965,80.4776,0.6465097,21,0,13.573247,0.38916478,3.3832242,starlink_labels_53.0,53.0,53,21,22
252,2025-04-10 00:00:00,sat1526.txt,20055C,20,55,C,6925.3811,0.0001373,53.0542,181.729,92.99,27.544775,21,0,12.959179,0.25475672,4.1331115,starlink_labels_53.0,53.0,53,21,22
268,2025-04-10 00:00:00,sat1555.txt,20055F,20,55,F,6925.4085,0.0001429,53.0552,182.0955,74.9283,125.36195,21,0,11.530827,0.35182759,3.7454715,starlink_labels_53.0,53.0,53,21,22
269,2025-04-10 00:00:00,sat1556.txt,20055G,20,55,G,6925.3626,0.0001457,53.0535,182.1728,85.682,214.51954,21,0,11.701397,0.6197691,1.9485742,starlink_labels_53.0,53.0,53,21,22
270,2025-04-10 00:00:00,sat1557.txt,20055H,20,55,H,6925.359,0.0001598,53.0539,182.1616,81.5789,198.63595,21,0,11.527877,0.57686365,2.1492648,starlink_labels_53.0,53.0,53,21,22
271,2025-04-10 00:00:00,sat1558.txt,20055J,20,55,J,6925.381,0.0001354,53.0546,182.4225,78.1831,161.86253,21,0,11.237084,0.5567556,2.8736732,starlink_labels_53.0,53.0,53,21,22
273,2025-04-10 00:00:00,sat1560.txt,20055K,20,55,K,6925.3342,0.0001448,53.0534,182.1913,89.6889,230.4893,21,0,12.005136,0.53922194,1.972614,starlink_labels_53.0,53.0,53,21,22
276,2025-04-10 00:00:00,sat1567.txt,20055M,20,55,M,6925.355,0.0001358,53.0531,182.1406,86.2526,173.96244,21,0,11.431193,0.60711169,2.398757,starlink_labels_53.0,53.0,53,21,22
278,2025-04-10 00:00:00,sat1569.txt,20055N,20,55,N,6925.3604,0.0001711,53.0542,182.4081,86.5625,133.50002,21,0,11.364745,0.54847682,3.3015902,starlink_labels_53.0,53.0,53,21,22
286,2025-04-10 00:00:00,sat1582.txt,20055S,20,55,S,6925.3593,0.0001445,53.0539,182.0779,106.0712,74.279039,21,0,12.004004,0.30346003,4.1816154,starlink_labels_53.0,53.0,53,21,22
345,2025-04-10 00:00:00,sat1675.txt,20070AV,20,70,AV,6827.8746,8.02e-05,53.0535,188.3427,106.5367,179.05735,21,0,11.725358,1.5807891,2.4933796,starlink_labels_53.0,53.0,53,21,22
363,2025-04-10 00:00:00,sat1708.txt,20070BA,20,70,BA,6762.584,0.0008925,53.043,190.8779,260.8492,241.12511,21,0,11.999243,1.2256216,4.6393514,starlink_labels_53.0,53.0,53,21,22
